longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
0.1852589641434257,0.5377258235919236,0.6274509803921569,0.09239488598919204,0.10366232153941651,0.0474789091622523,0.10837033382667324,0.24686556047502795,0.5270101978960912
0.26693227091633354,0.8873538788522843,0.3137254901960784,0.06711480163437458,0.08317815021725636,0.03125087586535497,0.07564545305048512,0.1218672845891781,0.088249120622183
0.6185258964143419,0.16578108395324165,0.5098039215686274,0.10731514432582048,0.15704531346989445,0.0674906807926231,0.15326426574576552,0.17986648460021243,0.4453610500575255
0.21015936254980083,0.5919234856535596,0.8039215686274509,0.045894292869381834,0.06005586592178771,0.0248325345441296,0.05591185660253248,0.12580516130811992,0.1736095933625016
0.12151394422310702,0.8831030818278425,0.3333333333333333,0.043442730987214975,0.05834885164494103,0.01883460859329017,0.04620950501562243,0.09609522627274107,0.1437128094317137
0.5896414342629477,0.19022316684378326,0.3333333333333333,0.15523922499011467,0.14261328367473616,0.08069172342274167,0.14964643973030753,0.37248451745493166,0.454845547028672
0.7440239043824697,0.1817215727948991,0.19607843137254904,0.028654277052853564,0.03057107386716325,0.006362285938507245,0.014635750698898208,0.3078854084771245,0.3319594558372955
0.4591633466135452,0.4580233793836346,0.0392156862745098,0.2747594569658627,0.32898820608317814,0.12413464502928893,0.29222167406676536,0.23470710748817258,0.2593824355363483
0.5976095617529875,0.1360255047821468,0.5294117647058824,0.20005272176090683,0.26520794537554315,0.09577062137391743,0.26870580496628843,0.24626556875077588,0.647215887769535
0.6065737051792812,0.18065887353878907,0.6666666666666666,0.04041122973507315,0.043761638733705775,0.022786513074918018,0.04703173820095379,0.3922290727024455,0.6125768553531739
0.18426294820717004,0.5557917109458028,0.9999999999999999,0.06408330038223277,0.07029795158286778,0.02990554668011996,0.06890314093076796,0.25000344822830034,0.7103084110993357
0.5318725099601576,0.2986184909670566,0.6470588235294117,0.035639910373006456,0.05027932960893855,0.025757448358978672,0.04982733103108041,0.1163846015917022,0.08866149005571111
0.17828685258963972,0.5706695005313493,0.9999999999999999,0.05193093449321207,0.05058969584109249,0.02107682390201519,0.056569643150797565,0.4615453579950622,1.0
0.18924302788844471,0.5568544102019128,0.8235294117647058,0.03822327665744036,0.061452513966480445,0.0250567560750021,0.06446308172997862,0.2504793037337416,0.6344324353301636
0.45119521912350535,0.45164718384697133,0.3333333333333333,0.15342032423882956,0.22315332091868403,0.09563048291712212,0.20111823713205065,0.08175749300009656,0.10247586607890277
0.9820717131474108,0.1519659936238047,0.3137254901960784,0.07399499143271385,0.0983860955927995,0.00224221530872502,0.007235652030915968,0.07692997337967752,0.1494859815011072
0.6404382470119518,0.14240170031881005,0.9999999999999999,0.03342559641492026,0.042675356921166974,0.01698478096359203,0.03453379378391712,0.22414173597605552,0.4484538208089863
0.6364541832669328,0.14771519659936239,0.5490196078431372,0.060999077369184126,0.0808504034761018,0.035651223408727825,0.082223318533136,0.22593481469221116,0.3661861188201286
0.24701195219123306,0.5154091392136024,0.1568627450980392,0.066429418742586,0.08472998137802606,0.04450797387819165,0.07893438579181056,0.304078564433594,0.5045360637688092
0.15537848605577587,0.8724760892667378,0.3137254901960784,0.10146302886516409,0.12678460583488516,0.037809355643375654,0.09192567012004604,0.11207431621632806,0.1169087962523866
0.2609561752988032,0.5940488841657814,0.7647058823529411,0.03332015289310663,0.03972687771570453,0.015247064099330139,0.04045387271830291,0.17440449097253835,0.30804202869266517
0.30976095617529786,0.6546227417640811,0.23529411764705882,0.08543561354949256,0.0755741775294848,0.044339807730037276,0.07876993915474428,0.3595398684156081,0.3129904618950025
0.2888446215139435,0.6450584484590864,0.8823529411764706,0.04628970607618294,0.07914338919925512,0.030578211272737466,0.07942772570300938,0.03921325223100372,0.11340365606739766
0.23207171314741082,0.5738575982996812,0.35294117647058826,0.08409120864636879,0.09481688392302917,0.03682838644580846,0.0975168557802993,0.25000344822830034,0.5197937328093493
0.643426294820717,0.14240170031881005,0.5098039215686274,0.055067879267167524,0.05198634388578523,0.02898063286527089,0.05443183686893603,0.36220190066343916,0.4709279549362683
0.7041832669322705,0.0510095642933055,0.39215686274509803,0.07207064715961513,0.09062693978895096,0.03497855881611032,0.0945568163131064,0.25763092922856234,0.6859786145211773
0.2719123505976082,0.7003188097768334,0.7843137254901961,0.030183208119151178,0.03755431409062694,0.016256060988256396,0.03913829962177273,0.12021903146163503,0.09979546476097007
0.20318725099601487,0.840595111583422,0.1764705882352941,0.031237643337287464,0.03646803227808815,0.020320076235320495,0.040618319355369185,0.10668818361126055,0.1068057451309479
0.40936254980079667,0.7236981934112645,0.13725490196078433,0.11053117174113615,0.11235257603972687,0.008071975111410074,0.018746916625555006,0.2054661315016345,0.34185632224197016
0.6055776892430274,0.14771519659936239,0.6862745098039215,0.03861868986424147,0.057107386716325266,0.03486644805067406,0.05689853642493011,0.0909780554750969,0.16020758677283806
0.7231075697211153,0.015940488841657885,0.3333333333333333,0.04331092658494794,0.06657355679702048,0.034137728075338436,0.06725867456010524,0.057033696086950525,0.1917538484377384
0.17131474103585553,0.6801275239107332,0.3333333333333333,0.10127850270199025,0.15021725636250774,0.051262647495725774,0.13879296168393357,0.04310975021034193,0.1377334526455561
0.6015936254980065,0.16578108395324165,0.6274509803921569,0.02013971266640306,0.053693358162631905,0.02564533759354242,0.049991777668146685,0.08310919849381389,0.6907208630067505
0.24501992031872355,0.895855472901169,0.49019607843137253,0.031132199815473837,0.042675356921166974,0.014294122593122004,0.03371156059858576,0.11897077281692668,0.07629040704986784
0.6404382470119518,0.13071200850159448,0.5294117647058824,0.0952155001977066,0.14882060831781502,0.09190279996636677,0.14602861371484954,0.2084178149266907,0.36144387033455533
0.19023904382470036,0.5579171094580229,0.9999999999999999,0.09972321075523922,0.12523277467411545,0.038341881779197846,0.13122841637888505,0.40833919532144386,1.0
0.6354581673306772,0.12646121147715172,0.49019607843137253,0.044602609727164885,0.04019242706393544,0.024720423778693348,0.04571616510442361,0.31638184300906197,0.4313404893175698
0.21015936254980083,0.5600425079702447,0.9999999999999999,0.06619217081850534,0.07774674115456238,0.02928893747022058,0.08501891136326262,0.21896939352560657,0.5255669048787428
0.19521912350597503,0.5547290116896919,0.9999999999999999,0.01639646764201924,0.02622594661700807,0.01140727038313854,0.024173655648741982,0.24167252865477717,0.39855711935208515
0.23207171314741082,0.5781083953241231,0.7647058823529411,0.04731778041386582,0.06207324643078833,0.021104851593374253,0.06051636244038809,0.16177018248024166,0.3103100605770698
0.24003984063744888,0.5047821466524973,0.37254901960784315,0.018663503361012256,0.029019242706393545,0.010089968889262592,0.0287781614865976,0.24801726872732788,0.4105158329244003
0.7231075697211153,0.022316684378321128,0.5294117647058824,0.0321075523922499,0.06052141527001862,0.035959528013677515,0.06495642164117744,0.05025447924856209,0.18556830693481677
0.22509960159362485,0.5409139213602554,0.6862745098039215,0.0413338605509424,0.04236499068901303,0.027719386754113062,0.04078276599243545,0.33547813133611953,0.3171141562302836
0.46215139442231035,0.19978746014877835,0.9999999999999999,0.048398576512455514,0.10723153320918684,0.023767482272485214,0.0945568163131064,0.06794389042909754,0.4587630566471891
0.32270916334661237,0.6960680127523915,0.29411764705882354,0.02630815869250033,0.03041589075108628,0.014153984136326691,0.031080414405525406,0.12457069557661275,0.25525874120106723
0.19322709163346552,0.5557917109458028,0.9999999999999999,0.02232766574403585,0.042675356921166974,0.016228033296897336,0.03634270679164611,0.20463166025296203,0.48453614624269586
0.32968127490039656,0.6811902231668441,0.411764705882353,0.05085013839462238,0.06890130353817504,0.02819585750721713,0.06676533464890642,0.15517716997006942,0.28494934041509107
0.5966135458167319,0.14240170031881005,0.5294117647058824,0.03455911427441676,0.04934823091247672,0.02309481767986771,0.050485117579345505,0.1482807133694708,0.5068040956532138
0.39243027888446136,0.2571732199787462,0.29411764705882354,0.06055094240147621,0.062383612662942275,0.03481039266795594,0.06479197500411117,0.2560378477538241,0.2748462892936524
0.2519920318725095,0.5005313496280555,0.29411764705882354,0.06980361144062211,0.09295468653010552,0.055102441211917375,0.09620128268376912,0.2376656873698294,0.3696912590051175
0.20617529880478003,0.5600425079702447,0.6862745098039215,0.0767628838803216,0.08705772811918064,0.034558143445724374,0.08353889162966617,0.134239527730652,0.17958895014865917
0.6005976095617527,0.1594048884165784,0.9019607843137254,0.05237906946092,0.0824022346368715,0.03999551556938255,0.08518335800032889,0.0919573523123819,0.28061946136304594
0.21414342629481986,0.7417640807651438,0.7450980392156862,0.0671938842757348,0.07464307883302297,0.033016620420975924,0.07169873376089458,0.10776403084095394,0.09979546476097007
0.6284860557768912,0.12752391073326308,0.49019607843137253,0.06669302754712007,0.06517690875232775,0.03562319571736876,0.07235652030915968,0.33489193252506866,0.45525791646220015
0.6523904382470125,0.14665249734325236,0.29411764705882354,0.15334124159746934,0.15285536933581625,0.06454777319992153,0.15013977964150632,0.2849340009103323,0.5412369433528109
0.28984063745019917,0.6461211477151965,0.7058823529411764,0.042309213127718466,0.0595903165735568,0.02715883292693181,0.05804966288439401,0.09729520972124524,0.10247586607890277
0.7260956175298805,0.017003188097768795,0.21568627450980393,0.10388822986687755,0.11421477343265053,0.09184674458364864,0.123334977799704,0.24910690887022252,0.26061954383693264
0.6165338645418323,0.14133900106269914,0.6078431372549019,0.04882035059971003,0.0729360645561763,0.038117660248325344,0.07844104588061174,0.14763244644901452,0.29216580550183296
0.7141434262948199,0.02550478214665297,0.39215686274509803,0.11026756293660209,0.15782122905027932,0.08741836934891672,0.16313106396974184,0.17573550709645386,0.4020622595370741
0.6085657370517925,0.15090329436769423,0.8431372549019608,0.03521813628575194,0.056641837368094354,0.049384792174668575,0.06364084854464726,0.08812981889904968,0.19567135805625543
0.36852589641434186,0.3049946865037194,0.27450980392156865,0.17722419928825622,0.1722532588454376,0.0878948401020208,0.16905114290412762,0.25431373360367443,0.5084535733873263
0.18824701195219085,0.5419766206163659,0.49019607843137253,0.07391590879135362,0.05803848541278709,0.045236693853527285,0.06495642164117744,0.3373953462710859,0.6983496975270206
0.5976095617529875,0.15727948990435747,0.6470588235294117,0.10481086068274681,0.16635630043451272,0.07629137587936881,0.17003782272652523,0.08705397166935629,0.31525849377940707
0.21812749003984067,0.5557917109458028,0.9215686274509803,0.025701858442071963,0.02995034140285537,0.012416267272064801,0.029435948034862686,0.29454076495496617,0.29134106663477677
0.7231075697211153,0.011689691817216019,0.37254901960784315,0.038038750494266506,0.04996896337678461,0.01597578407466577,0.05476073014306857,0.1461428118232852,0.269691671374551
0.6613545816733062,0.16365568544102027,0.5490196078431372,0.0335837616976407,0.043761638733705775,0.03399758961854312,0.05180069067587568,0.1446393842843547,0.24598042894668476
0.5946215139442224,0.16365568544102027,0.5686274509803921,0.11920390141030711,0.20344506517690875,0.05344880742173267,0.20424272323630982,0.16475634818830087,0.6604117096424346
0.30776892430278835,0.577045696068013,0.588235294117647,0.03129036509819428,0.04562383612662942,0.024888589926847726,0.04785397138628515,0.14163252920649372,0.07319763629840702
0.580677290836654,0.17428267800212538,0.8235294117647058,0.04476077500988533,0.05881440099317194,0.025981669889851174,0.05722742969906265,0.21896939352560657,0.4084539857567598
0.3047808764940232,0.5812964930924549,0.0196078431372549,0.16873599578225912,0.17302917442582247,0.0931640460775246,0.15721098503535602,0.2749755175790679,0.2534030787501907
0.6005976095617527,0.16471838469713118,0.8431372549019608,0.07022538552787663,0.1286468032278088,0.06429552397768995,0.1192238118730472,0.08110922607964029,0.3995880429359054
0.2679282868525892,0.4410201912858658,0.09803921568627451,0.2797153024911032,0.3854748603351955,0.2030886515877687,0.39039631639532973,0.2269830760955021,0.31732034094704764
0.2549800796812729,0.5812964930924549,0.3137254901960784,0.10623434822723078,0.12616387337057727,0.04893634911292357,0.10146357506988982,0.18433538847740033,0.2717535185421916
0.6065737051792812,0.15727948990435747,0.8823529411764706,0.032872017925398705,0.05524518932340161,0.044956416939936655,0.05426739023186976,0.10830195445580061,0.2057744091776941
0.6235059760956165,0.1551540913921361,0.6666666666666666,0.04159746935547647,0.051210428305400374,0.03607163877911376,0.055418516691333665,0.25143791120122483,0.30412451907414817
0.6085657370517925,0.15621679064824656,0.8235294117647058,0.03832872017925398,0.06874612042209807,0.058718013397236465,0.0710409472126295,0.09606764044633868,0.1736095933625016
0.382470119521912,0.42614240170031836,0.37254901960784315,0.03139580862000791,0.040657976412166355,0.03562319571736876,0.03946719289590528,0.0994331112674308,0.04907402443701263
0.5966135458167319,0.1381509032943682,0.411764705882353,0.29033873731382626,0.49177529484792054,0.18669245214271699,0.46653510935701364,0.22090040137377415,0.7140197360010887
0.17928286852589537,0.6663124335812967,0.11764705882352942,0.09587452220904179,0.09869646182495344,0.02870035595168026,0.06906758756783424,0.2333209197114523,0.24144436517787554
0.6025896414342622,0.16046758767268843,0.9803921568627451,0.026439963094767364,0.048572315332091866,0.03430589422349281,0.05015622430521296,0.13308781947835202,0.30412451907414817
0.7161354581673312,0.019128586609989284,0.45098039215686275,0.03242388295769079,0.10273122284295469,0.03310070349505311,0.10277914816642,0.03718569399042772,0.30412451907414817
0.2460159362549792,0.5026567481402768,0.45098039215686275,0.12033741926980361,0.10661080074487896,0.05883012416267272,0.11412596612399277,0.3578985117446656,0.5649481857806773
0.25796812749003806,0.6524973432518593,0.7254901960784313,0.0177145116646896,0.027467411545623835,0.019563328568625804,0.030915967768459136,0.061675011379153405,0.11216654776681334
0.20318725099601487,0.5727948990435703,0.6862745098039215,0.040173981810992486,0.03957169459962756,0.01942319011183049,0.043085018911363265,0.20751437911201226,0.5090721275376184
0.23007968127489953,0.5100956429330505,0.43137254901960786,0.06822195861341769,0.11235257603972687,0.05022562291544046,0.11165926656799868,0.1834526420325237,0.43298996705168225
0.7798804780876498,0.13496280552603634,0.21568627450980393,0.3267167523395281,0.39587212911235253,0.0713304745088147,0.2078605492517678,0.20272134177459622,0.30350596492385595
0.6972111553784863,0.12221041445270986,0.19607843137254904,0.032344800316330566,0.03646803227808815,0.016200005605538272,0.031080414405525406,0.1794526972041765,0.1985579440909522
0.20617529880478003,0.5600425079702447,0.9999999999999999,0.010122578094108345,0.025294847920546246,0.009613498136158525,0.025324782108205886,0.021213500503441333,0.2525783398831345
0.6314741035856564,0.14133900106269914,0.47058823529411764,0.16728614735732172,0.2504655493482309,0.11729588833767762,0.2460121690511429,0.18200438614639797,0.3519593733634088
0.6284860557768912,0.15409139213602607,0.6862745098039215,0.09302754712007381,0.11685288640595903,0.04512458308809103,0.11445485939812532,0.18868705259237806,0.37855720182597186
0.33864541832669204,0.552603613177471,0.3333333333333333,0.09097139844470806,0.1031967721911856,0.054794136606967685,0.0986679822397632,0.1727148591053917,0.2917534360683049
0.6235059760956165,0.22954303931987274,0.09803921568627451,0.12010017134572294,0.12461204220980757,0.04316264469295664,0.09241901003124486,0.16240465648749675,0.25464018705077507
0.6633466135458157,0.16896918172157305,0.13725490196078433,0.076789244760775,0.05741775294847921,0.03553911264329157,0.05804966288439401,0.5146687631894733,0.681236366035604
0.28784860557768965,0.6493092454835283,0.13725490196078433,0.09869513641755634,0.11887026691495965,0.060483757952857424,0.1221838513402401,0.1864801864801865,0.18226935146659187
0.1633466135458157,0.6163655685441025,0.411764705882353,0.032872017925398705,0.05183116076970826,0.019507273185907677,0.050485117579345505,0.14506006813699124,0.2197949699176498
0.345617529880478,0.6769394261424013,0.27450980392156865,0.10212205087649927,0.12057728119180633,0.05485019198968581,0.11346817957572768,0.16565978400297932,0.2315474987732009
0.6683266932270904,0.1115834218916052,0.058823529411764705,0.08625280084354818,0.059279950341402855,0.03668824798901314,0.0639697418187798,0.5283513330850609,0.6865971686714695
0.2629482071713145,0.4633368756641869,0.29411764705882354,0.044233557400817185,0.04407200496585972,0.030830460494969028,0.045058378556158525,0.28362367415621853,0.49237116547973
0.46215139442231035,0.4527098831030818,0.47058823529411764,0.023013048635824436,0.024053382991930477,0.01802180554387735,0.02713369511593488,0.17241831147156594,0.11917682813679117
0.6294820717131469,0.16365568544102027,0.7058823529411764,0.02037696059048372,0.027622594661700806,0.02026402085260237,0.029929287946061502,0.18965945297306247,0.29732042342093434
0.5826693227091635,0.15727948990435747,0.5294117647058824,0.13462501647555028,0.2298261949099938,0.06474396703943495,0.2384476237460944,0.19494213872912103,0.9655650904532352
0.28187250996015933,0.6365568544102018,0.5686274509803921,0.08896797153024912,0.09652389819987585,0.0360436110877547,0.0975168557802993,0.21198328298920016,0.3220625894326209
0.27788844621513853,0.6269925611052072,0.8235294117647058,0.03909318571240279,0.04174425822470515,0.01821799938339079,0.041111659266568,0.17241831147156594,0.2612380979872248
0.49203187250996017,0.43995749202975576,0.3333333333333333,0.04744958481613286,0.051365611421477345,0.026402085260237115,0.04785397138628515,0.2003075819643867,0.2068053327615144
0.371513944223107,0.2911795961742829,0.5294117647058824,0.10412547779095822,0.09171322160148976,0.041088595532385995,0.09373458312777504,0.40099446904180636,0.647009703052771
0.5966135458167319,0.1360255047821468,0.6862745098039215,0.04697508896797153,0.048106765983860954,0.025168866840438352,0.048018418023351425,0.3948083474710694,0.6680405441627045
0.6414342629482075,0.145589798087141,0.6470588235294117,0.04642151047844998,0.04686530105524519,0.024972673000924914,0.04867620457161651,0.3110095033171956,0.4261858713984685
0.580677290836654,0.17428267800212538,0.6470588235294117,0.060761829445103464,0.06005586592178771,0.03265226043330811,0.07005426739023186,0.25616198397263484,0.47505164927154936
0.6414342629482075,0.16365568544102027,0.6666666666666666,0.03798602873335969,0.04112352576039727,0.024047759186075844,0.04292057227429699,0.2123832774720349,0.35443358996457747
0.621513944223107,0.144527098831031,0.6666666666666666,0.06859101093976538,0.07666045934202359,0.04097648476694975,0.07712547278408156,0.27514792899408286,0.3496913414790042
0.5976095617529875,0.144527098831031,0.6078431372549019,0.027784367997891128,0.03476101800124146,0.015751562543793268,0.03782272652524256,0.23783120232824378,0.443299202889885
0.5159362549800797,0.17534537725823585,0.5294117647058824,0.0380123896138131,0.07867783985102421,0.06003531489111242,0.07169873376089458,0.0825161032261624,0.32989760866965495
0.6882470119521908,0.14771519659936239,0.6470588235294117,0.04151838671411625,0.04205462445685909,0.024580285321898036,0.04653839828975497,0.28501675838953944,0.20824862577886277
0.595617529880478,0.14240170031881005,0.49019607843137253,0.06901278502701991,0.08209186840471756,0.03584741724824126,0.08617003782272653,0.27467896994524216,0.6715456843476935
0.6135458167330672,0.13177470775770495,0.39215686274509803,0.07220245156188217,0.159528243327126,0.08186888645982231,0.1591843446801513,0.05706817836995352,0.42020651461231084
0.2938247011952182,0.45696068012752455,0.9999999999999999,0.04897851588243047,0.06191806331471136,0.03396956192718406,0.06018746916625555,0.16934249182769895,0.250516492715494
0.20119521912350535,0.5738575982996812,0.9019607843137254,0.04955845525240543,0.055865921787709494,0.022253986939095825,0.05607630323959875,0.2127487896718666,0.2593824355363483
0.4681274900398389,0.40170031880977675,0.19607843137254904,0.03405825754580203,0.048572315332091866,0.019899660864934554,0.047525078112152605,0.07195762817064592,0.07299145158164295
0.2938247011952182,0.6386822529224228,0.49019607843137253,0.07104257282193226,0.061607697082557415,0.030410045124583087,0.06380529518171353,0.31034744348353815,0.26288757572133725
0.6195219123505975,0.13283740701381497,0.8431372549019608,0.056702253855278766,0.05803848541278709,0.02645814064295524,0.05969412925505673,0.3108439883587813,0.45608265532925635
0.3067729083665327,0.5940488841657814,0.6666666666666666,0.06867009358112561,0.10614525139664804,0.05641974270579332,0.10146357506988982,0.08621260396408327,0.1400014845299607
0.27988047808764804,0.736450584484591,0.25490196078431376,0.0453934361407671,0.048727498448168836,0.026233919112082737,0.04949843775694787,0.13760499855174413,0.08020791666838487
0.5219123505976082,0.39851222104144535,0.3333333333333333,0.043864505074469484,0.04546865301055245,0.023991703803357717,0.0493339911198816,0.1452807547482104,0.16247561865724264
0.6364541832669328,0.12964930924548357,0.411764705882353,0.06637669698167918,0.08612662942271881,0.05950278875529023,0.08649893109685908,0.2257555068205956,0.36886652013806126
0.18924302788844471,0.5483528161530291,0.29411764705882354,0.1701594833267431,0.20716945996275604,0.12253706662182236,0.20226936359151457,0.32267830788540847,0.5195875480925852
0.1872509960159352,0.5568544102019128,0.9999999999999999,0.05377619612495057,0.058504034761018,0.03223184506292217,0.0669297812859727,0.25418270092826306,0.8035039030766884
0.6902390438247004,0.16365568544102027,0.39215686274509803,0.11751680506128905,0.14416511483550587,0.07438549286695255,0.13780628186153593,0.1556530254755107,0.23195986820672904
0.2350597609561742,0.5600425079702447,0.3137254901960784,0.012205087649927508,0.012725015518311608,0.0040079598643459734,0.012169051142904128,0.30357512310175033,0.3577325454328023
0.19721115537848455,0.8565356004250795,0.11764705882352942,0.13644391722683538,0.20716945996275604,0.07158272373104627,0.2108205887189607,0.13158439193942156,0.19876412880771624
0.6633466135458157,0.11264612114771566,0.29411764705882354,0.05807301963885594,0.06083178150217256,0.03727682950755346,0.06594310146357507,0.20517648032440933,0.5453606376880921
0.6454183266932265,0.144527098831031,0.39215686274509803,0.08380123896138131,0.06921166977032898,0.03960312789035567,0.07696102614701529,0.4363319126632737,0.5470101154222045
0.5428286852589626,0.198724760892667,0.6666666666666666,0.11675233952814024,0.11452513966480447,0.06449171781720339,0.11823713205064956,0.25930676818250786,0.4002065970861976
0.20617529880478003,0.5589798087141338,0.9999999999999999,0.005614867536575721,0.01334574798261949,0.02525294991451554,0.014306857424765665,0.02530309926759631,0.2525783398831345
0.20816733067728954,0.5345377258235922,0.43137254901960786,0.2107025174640833,0.19444444444444442,0.09756439362089744,0.19684262456832757,0.4203321333498849,0.80206061005934
0.7091633466135452,0.03506907545164717,0.27450980392156865,0.06031369447739554,0.10257603972687772,0.028896549791193698,0.0975168557802993,0.1731355429580282,0.3901035459647589
0.6035856573705161,0.1594048884165784,0.6078431372549019,0.011335178594965073,0.02808814400993172,0.019591356259984864,0.03042262785726032,0.11359843312506036,0.22680525028762766
0.7011952191235054,0.20191285866099884,0.1764705882352941,0.04557796230394095,0.046244568590937306,0.02951315900109308,0.05114290412761059,0.21384532627136177,0.18350645976717622
0.6225099601593627,0.13177470775770495,0.6666666666666666,0.11767497034400949,0.11468032278088144,0.05972701028616273,0.12201940470317382,0.36130536130536134,0.48824747114444883
0.6972111553784863,0.15621679064824656,0.43137254901960786,0.09766706207987347,0.1191806331471136,0.054233582779786425,0.1080414405525407,0.15345305581991975,0.16556838940870347
0.724103585657371,0.05313496280552599,0.1764705882352941,0.06787926716752339,0.053693358162631905,0.033352952717284674,0.059858575892123005,0.415863229472697,0.5136081913064277
0.22011952191235018,0.553666312433581,0.6274509803921569,0.035112692763938316,0.030881440099317193,0.016143950222820145,0.03305377405032067,0.43671121777630656,0.49670104453177516
0.24900398406374435,0.512221041445271,0.3333333333333333,0.04014762093053908,0.07510862818125388,0.047703130693124804,0.07350764676862358,0.22205900608267476,0.23422790009113365
0.5986055776892414,0.16153028692879978,0.9999999999999999,0.03901410307104257,0.05198634388578523,0.021441183889683007,0.049169544482815325,0.22184521592805617,0.6439169323013102
0.6135458167330672,0.16790648246546214,0.8431372549019608,0.032081191511796496,0.05012414649286158,0.028952605173911825,0.04620950501562243,0.24425869988000165,0.32082548113203657
0.29083665338645304,0.6535600425079702,0.5294117647058824,0.024383814419401607,0.025450031036623216,0.015106925642534824,0.024173655648741982,0.13793602846857284,0.16742405185957995
0.6035856573705161,0.16365568544102027,0.6470588235294117,0.012574139976275208,0.02808814400993172,0.015527341012920765,0.027791481664199966,0.07069557661273637,0.4020622595370741
0.6065737051792812,0.14346439957492052,0.6862745098039215,0.024278370897587977,0.025450031036623216,0.016816614815437652,0.03124486104259168,0.21163846015917026,0.21793930746677334
0.40537848605577587,0.5696068012752393,0.3137254901960784,0.027547120073810463,0.032743637492240844,0.014770593346226072,0.03206709422792304,0.11406049571730047,0.2851555251318551
0.45617529880478,0.45696068012752455,0.27450980392156865,0.054197970212205085,0.06378026070763501,0.024888589926847726,0.061996382173984545,0.19013530847850374,0.22556814198704334
0.367529880478088,0.2922422954303934,0.29411764705882354,0.059839198629234217,0.09745499689633767,0.0472546876313798,0.10656142081894425,0.08297816581840252,0.37113455202246587
0.6254980079681278,0.20935175345377255,0.25490196078431376,0.07370502174772638,0.07107386716325263,0.034558143445724374,0.06627199473770762,0.30115446683494024,0.46371148984952637
0.5577689243027883,0.18384697130712047,0.47058823529411764,0.08880980624752867,0.07774674115456238,0.04803946298943356,0.08304555171846736,0.38795326961007437,0.43298996705168225
0.6254980079681278,0.14346439957492052,0.5490196078431372,0.029945960195070516,0.0335195530726257,0.026934611396059308,0.03634270679164611,0.2784168494227666,0.35113463449635257
0.22709163346613614,0.5356004250797022,0.29411764705882354,0.04984842493739291,0.05229671011793917,0.04086437400151349,0.05640519651373129,0.325864470834885,0.4096910940573441
0.739043824701195,0.02869287991498437,0.3333333333333333,0.06445235270858046,0.07216014897579143,0.044003475433728526,0.07745436605821411,0.14779106495082828,0.2276299891546839
0.6334661354581677,0.13390010626992543,0.3333333333333333,0.010043495452748123,0.014432029795158287,0.013565402617786373,0.015951323795428383,0.23965876332740238,0.30412451907414817
0.6175298804780862,0.16896918172157305,0.9607843137254901,0.06434690918676683,0.07650527622594662,0.02645814064295524,0.0740009866798224,0.29203045475234823,0.6179376579890392
0.6942231075697212,0.1519659936238047,0.5686274509803921,0.07779095821800448,0.10893854748603352,0.03932285097676504,0.09521460286137148,0.1510048137267072,0.27835142947864133
0.21015936254980083,0.5579171094580229,0.5098039215686274,0.042968235139053644,0.07619490999379268,0.032736343507385295,0.07038316066436441,0.12533620225927922,0.22680525028762766
