latitude,housing_median_age,total_rooms,median_income,median_house_value
0.1360255047821468,0.27450980392156865,0.016923685251087384,0.18688018096302123,0.11608405738533037
0.10626992561105197,0.3333333333333333,0.04491894029260577,0.077592033213335,0.07938317780132866
0.029755579171094837,0.6470588235294117,0.015526558587056809,0.21743838016027367,0.17525907109661404
0.029755579171094837,0.5686274509803921,0.04217740872545143,0.21196949007599897,0.11567168795180224
0.029755579171094837,0.25490196078431376,0.0335837616976407,0.09914346009020565,0.1358777901946796
0.02869287991498437,0.6078431372549019,0.019480690655067877,0.08692983545054551,0.11051707003270089
0.02869287991498437,0.43137254901960786,0.0383814419401608,0.1282396104881312,0.122269598888252
0.029755579171094837,0.7254901960784313,0.0498220640569395,0.10303306161294327,0.10474389796330735
0.02869287991498437,0.6666666666666666,0.033241070251746406,0.09626763768775605,0.10824903814829628
0.023379383634431594,0.29411764705882354,0.0298932384341637,0.3969531454738556,0.2707225949583713
0.0340063761955367,0.35294117647058826,0.02860155529194675,0.19436283637467072,0.20371256201005356
0.017003188097768795,0.35294117647058826,0.01531567154342955,0.08164714969448698,0.16659931299252373
0.047821466524973655,0.5490196078431372,0.030025042836430735,0.2002662032247831,0.19134147900421028
0.06907545164718387,0.6274509803921569,0.0324766047185976,0.034489179459593663,0.051548241038181286
0.02763018065887346,0.39215686274509803,0.03316198761038618,0.14601867560447446,0.15154782866874775
0.014877789585547418,0.27450980392156865,0.08994332410702517,0.1263430849229666,0.15711481602137722
0.03506907545164717,0.35294117647058826,0.014208514564386451,0.19712831547151077,0.18103224316600755
0.015940488841657885,0.3137254901960784,0.05161460392777119,0.0964883242989752,0.10103257306155439
0.013815090329437396,0.5490196078431372,0.04009489916963226,0.04353043406297845,0.1437128094317137
0.013815090329437396,0.47058823529411764,0.06115724265190457,0.06035089171183847,0.1136098407841617
0.022316684378321128,0.23529411764705882,0.008646368788717544,0.20074205873022444,0.26288757572133725
0.014877789585547418,0.3333333333333333,0.09566363516541453,0.07539206355774404,0.1513416439519837
0.013815090329437396,0.6666666666666666,0.056860419137999205,0.11570185238824295,0.12474381548942065
0.07438894792773709,0.6078431372549019,0.052537234743640436,0.07967476310671578,0.058352336691395085
0.06163655685441016,0.39215686274509803,0.0269408198233821,0.11041916663218439,0.06536261706137295
0.047821466524973655,0.37254901960784315,0.036905232634770004,0.09716417704583387,0.10041401891126223
0.014877789585547418,0.19607843137254904,0.0756557269012785,0.14655659921932113,0.11897064342002714
0.1785334750265677,0.5686274509803921,0.014182153683933043,0.05747506930938884,0.05670285895728265
0.06269925611052107,0.3333333333333333,0.029181494661921707,0.11469496972455552,0.07917699308456459
0.06163655685441016,0.7254901960784313,0.03492816660076446,0.09512972234865726,0.09443466212510462
0.046758767268862744,0.6078431372549019,0.04252010017134572,0.0660956400601371,0.08989859835629543
0.04569606801275228,0.45098039215686275,0.042572821932252536,0.10172963131543016,0.1059810062638917
0.04569606801275228,0.1764705882352941,0.04947937261104521,0.10283996082812653,0.10824903814829628
0.024442082890542505,0.3333333333333333,0.04515618821668644,0.12012248106922664,0.13237265000969067
0.02019128586609975,0.3137254901960784,0.03131672597864769,0.12808099198631745,0.0991769106106779
0.013815090329437396,0.09803921568627451,0.07386318703044682,0.10776403084095394,0.10866140758182441
0.251859723698193,0.21568627450980393,0.02122050876499275,0.14063254299940692,0.051548241038181286
0.047821466524973655,0.47058823529411764,0.0679056280479768,0.08386091226327913,0.0973212481598014
0.04569606801275228,0.6666666666666666,0.041676551996836696,0.13147404863381196,0.11484694908474605
0.04569606801275228,0.6470588235294117,0.05875840253064452,0.07046799354491663,0.09340373854128436
0.02019128586609975,0.25490196078431376,0.040200342691445894,0.08517813547399347,0.09525940099216085
0.047821466524973655,0.43137254901960786,0.038407802820614206,0.0715369443180094,0.11216654776681334
0.047821466524973655,0.3137254901960784,0.04468169236852511,0.26567909408146095,0.16701168242605186
0.046758767268862744,0.5098039215686274,0.03983129036509819,0.09975724472765894,0.09402229269157653
0.04569606801275228,0.7843137254901961,0.06397785686041914,0.1730458890222204,0.11505313380151008
0.026567481402762994,0.43137254901960786,0.045077105575326216,0.053454435111239845,0.09360992325804841
0.046758767268862744,0.6274509803921569,0.05968103334651377,0.34034013323954154,0.2639184993051575
0.046758767268862744,0.45098039215686275,0.06756293660208251,0.19030082343691812,0.13567160547791554
0.029755579171094837,0.6470588235294117,0.040543034137340186,0.14251527565137034,0.10824903814829628
0.02763018065887346,0.43137254901960786,0.017503624621062343,0.11128812016385982,0.09484703155863275
0.026567481402762994,0.43137254901960786,0.026413602214313957,0.07828857532999546,0.09196044552393598
0.026567481402762994,0.411764705882353,0.014841175695268223,0.048854498558640574,0.0795893625180927
0.02550478214665297,0.0784313725490196,0.06985633320152893,0.1587978096853837,0.14288807056465747
0.044633368756642255,0.39215686274509803,0.05699222354026624,0.22881063709466076,0.19010437070362596
0.02763018065887346,0.5294117647058824,0.04402267035718993,0.07577826512737756,0.09154807609040787
0.02763018065887346,0.47058823529411764,0.03450639251350995,0.11710183307816448,0.10082638834479032
0.02763018065887346,0.27450980392156865,0.03081586925003295,0.061261223983117494,0.11216654776681334
0.026567481402762994,0.37254901960784315,0.06247528667457493,0.0462614308768155,0.09793980231009355
0.026567481402762994,0.3333333333333333,0.0310003954132068,0.05775092757341278,0.08928004420600327
0.02550478214665297,0.8823529411764706,0.06613944905759853,0.1765768748017269,0.11505313380151008
0.02550478214665297,0.6666666666666666,0.03118492157638065,0.2838236713976359,0.1468055801831745
0.02550478214665297,0.5490196078431372,0.04128113879003559,0.1834319526627219,0.12618710850676904
0.023379383634431594,0.27450980392156865,0.033636483458547514,0.27463069474903795,0.25835151195252803
0.03294367693942668,0.6274509803921569,0.03592988005799393,0.18894222148660017,0.09752743287656546
0.03294367693942668,0.3137254901960784,0.027336233030183208,0.08559881932663,0.1000016494777341
0.031880977683316214,0.5490196078431372,0.031764860946355604,0.10021930731989905,0.09505321627539681
0.030818278427205303,0.588235294117647,0.039330433636483454,0.20884539523592782,0.10824903814829628
0.02763018065887346,0.29411764705882354,0.05994464215104785,0.09483317471483153,0.16247561865724264
0.026567481402762994,0.6470588235294117,0.030315012521418213,0.21408670225238274,0.12082630587090362
0.02550478214665297,0.37254901960784315,0.04038486885461974,0.39803588916014954,0.1694858990272205
0.02550478214665297,0.27450980392156865,0.03719520231975748,0.2622170728679605,0.1494859815011072
0.14240170031881005,0.39215686274509803,0.03055226044549888,0.18501813768085962,0.1169087962523866
0.02869287991498437,0.0784313725490196,0.021167787004085937,0.27414104633039543,0.16763023657634402
0.02869287991498437,0.1764705882352941,0.028627916172400156,0.21791423566571494,0.1494859815011072
0.026567481402762994,0.25490196078431376,0.04441808356399104,0.08024716900456547,0.10185731192861061
0.02550478214665297,0.0784313725490196,0.0656913140898906,0.3644363526020331,0.19608372748978353
0.03294367693942668,0.37254901960784315,0.042335574008171874,0.3017268727327899,0.156290077154321
0.026567481402762994,0.13725490196078433,0.05749308026888098,0.40561509496420745,0.2987637164382827
0.015940488841657885,0.5686274509803921,0.024594701463028865,0.1432394035944332,0.163712726957827
0.07013815090329478,0.7058823529411764,0.01863714248055885,0.13456366119088015,0.11855827398649901
0.03506907545164717,0.0392156862745098,0.04288915249769342,0.25029999586212603,0.14062003868025286
0.05313496280552599,0.37254901960784315,0.029497825227362592,0.12392932511275707,0.0969088787262733
0.05313496280552599,0.3137254901960784,0.02654540661658099,0.10664680487165697,0.09525940099216085
0.02763018065887346,0.43137254901960786,0.03231843943587716,0.18391470462476384,0.22680525028762766
0.026567481402762994,0.3333333333333333,0.04117569526822196,0.1158121956938525,0.08288831798631757
0.022316684378321128,0.29411764705882354,0.009120864636878872,0.1099226217569413,0.1494859815011072
0.08714133900106269,0.35294117647058826,0.019691577698695135,0.08777809961241914,0.07216671271458674
0.08607863974495267,0.43137254901960786,0.04175563463819691,0.049192424932069906,0.03092976936177583
0.05844845908607921,0.5098039215686274,0.011862396204033215,0.16552185487096732,0.1494859815011072
0.02763018065887346,0.8431372549019608,0.012389613813101358,0.1178190645646267,0.16247561865724264
0.07651434643995758,0.0196078431372549,0.002477922762620271,0.33361608805395787,0.06701209479548538
0.10095642933050009,0.37254901960784315,0.043706339791749045,0.1058468159059875,0.11113562418299305
0.17640807651434676,0.6470588235294117,0.10191116383287202,0.059116425980331316,0.05361008820582183
0.04144527098831041,0.27450980392156865,0.005430341373401871,0.2428173404504766,0.03608438728087719
0.0850159404888422,0.35294117647058826,0.03184394358771583,0.08867463897049697,0.09855835646038572
0.08714133900106269,0.27450980392156865,0.012046922367207065,0.02910994331112675,0.10824903814829628
0.3198724760892664,0.3333333333333333,0.03477000131804402,0.20019723865877714,0.10824903814829628
0.08926673751328407,0.0784313725490196,0.004850402003426914,0.15172894166977008,0.09031096778982355
0.07863974495217896,0.21568627450980393,0.002557005403980493,0.09626763768775605,0.08000173195162082
0.08076514346439945,0.5098039215686274,0.008435481745090286,0.04310975021034193,0.08123884025220514
0.08289054197662082,0.13725490196078433,0.0062738895479109,0.06681976800319997,0.08000173195162082
0.091392136025505,0.27450980392156865,0.05121919072097008,0.10420545923504505,0.08103265553544109
0.06907545164718387,0.29411764705882354,0.006405693950177936,0.05268892842857341,0.07484711403251945
0.02125398512221066,0.49019607843137253,0.029840516673256885,0.06440600819299044,0.05958944499197941
0.10308182784272057,0.45098039215686275,0.07863450639251351,0.08513675673438988,0.1059810062638917
0.09245483528161502,0.37254901960784315,0.052563595624093844,0.16334257458517815,0.09855835646038572
0.17428267800212538,0.13725490196078433,0.014946619217081852,0.2622170728679605,0.16391891167459102
0.16790648246546214,0.35294117647058826,0.007881903255568737,0.18103888222231418,0.10433152852977925
0.08395324123273129,0.3137254901960784,0.007591933570581257,0.08477814099115875,0.13670252906173583
0.17640807651434676,0.5490196078431372,0.03163305654408857,0.05773713466021159,0.10701192984771196
0.17109458023379398,0.27450980392156865,0.2734941347040991,0.12046040744265597,0.1068057451309479
0.14027630180658868,0.29411764705882354,0.009990773691841308,0.13276368601812388,0.12598092379000497
0.17109458023379398,0.23529411764705882,0.24889943324107025,0.1455979917518379,0.10433152852977925
0.11689691817215753,0.37254901960784315,0.033504679056280476,0.1094605591647012,0.1437128094317137
0.10520722635494195,0.3137254901960784,0.06376696981679188,0.0795920056275086,0.17525907109661404
0.1785334750265677,0.6078431372549019,0.08688546197442995,0.09483317471483153,0.06763064894577754
0.1700318809776835,0.3333333333333333,0.08725451430077764,0.17337691893904916,0.13938293037966853
0.12221041445270986,0.411764705882353,0.005140371688414393,0.16749424145873854,0.20103216069212085
0.11689691817215753,0.1764705882352941,0.04505074469487281,0.07970924538971877,0.10391915909625116
0.12114771519659939,0.21568627450980393,0.032371161196783974,0.12192935269858347,0.09567177042568897
0.12008501594048937,0.3333333333333333,0.0944510346645578,0.1428600984814003,0.10495008268007142
0.11902231668437802,0.411764705882353,0.01679188084882035,0.09866760458476435,0.06701209479548538
0.10520722635494195,0.23529411764705882,0.045103466455779624,0.1123294851105502,0.08989859835629543
0.12221041445270986,0.3137254901960784,0.0022933965994464214,0.1293154577178246,0.28866066531684403
0.12008501594048937,0.47058823529411764,0.07607750098853301,0.11821905904746145,0.10659956041418386
0.12008501594048937,0.29411764705882354,0.04895215500197706,0.08481262327416175,0.10824903814829628
0.12327311370882077,0.49019607843137253,0.06318703044681692,0.12406725424476907,0.09402229269157653
0.11583421891604706,0.43137254901960786,0.030315012521418213,0.13793602846857284,0.16763023657634402
0.010626992561105553,0.5294117647058824,0.042335574008171874,0.06654390973917602,0.09649650929274517
0.1285866099893731,0.411764705882353,0.02351390536443917,0.1770596267637688,0.10969233116564467
0.1253985122210417,0.5294117647058824,0.06553314880717016,0.12530861643287677,0.11113562418299305
0.12433581296493124,0.35294117647058826,0.08203505997100304,0.08333678156163364,0.1385581915126123
0.12114771519659939,0.6470588235294117,0.015342032423882958,0.07455069585247101,0.17525907109661404
0.11902231668437802,0.35294117647058826,0.04201924344273099,0.23342436656046123,0.17711473354749052
0.36769394261424004,0.25490196078431376,0.03611440622116779,0.04463386711907423,0.0369091261479334
0.17747077577045722,0.43137254901960786,0.03092131277184658,0.1178190645646267,0.05670285895728265
0.12752391073326308,0.49019607843137253,0.10855410570713062,0.19384560212962582,0.11216654776681334
0.12646121147715172,0.7254901960784313,0.04462897060761829,0.1118467331485083,0.11031088531593683
0.1253985122210417,0.5294117647058824,0.021721365493607484,0.08395056619908692,0.09031096778982355
0.12327311370882077,0.1568627450980392,0.10172663766969817,0.19195597302106182,0.2261866961373355
0.12646121147715172,0.5490196078431372,0.029814155792803478,0.1630943021475566,0.11773353511944279
0.1253985122210417,0.6078431372549019,0.13125082377751418,0.08831602322726584,0.12763040152411742
0.12433581296493124,0.3137254901960784,0.12843020956899961,0.13407401277223763,0.15464059942020858
0.12646121147715172,0.25490196078431376,0.0730723606168446,0.1771216948731742,0.18371264448394026
0.1253985122210417,0.47058823529411764,0.137972848293133,0.22586585012620514,0.16165087979018644
0.12433581296493124,0.1764705882352941,0.23806511137471992,0.15585302271692802,0.1649498352584113
0.13496280552603634,0.45098039215686275,0.02314485303809147,0.2040247720721094,0.10824903814829628
0.1285866099893731,0.6274509803921569,0.007275603005140372,0.10517785961572944,0.07216671271458674
0.12221041445270986,0.0784313725490196,0.04381178331356267,0.15632887822236935,0.16061995620636615
0.117959617428268,0.0392156862745098,0.1959931461710821,0.6755010275720336,0.7575247112383042
0.05632306057385783,0.3137254901960784,0.024568340582575458,0.10259168839050496,0.14165096226407314
0.16896918172157305,0.7058823529411764,0.011862396204033215,0.22270727300313103,0.10474389796330735
0.12752391073326308,0.09803921568627451,0.3424014762093054,0.2910028827188591,0.3800004948433202
0.1253985122210417,0.0784313725490196,0.0944246737841044,0.18463193611122608,0.31422757019558684
0.12114771519659939,0.1764705882352941,0.06287069988137604,0.16470807299209667,0.2525783398831345
0.16896918172157305,0.37254901960784315,0.06194806906550679,0.07630239582902305,0.08330068741984568
0.12008501594048937,0.27450980392156865,0.0583102675629366,0.16681149225527925,0.16165087979018644
0.12008501594048937,0.19607843137254904,0.12347436404375906,0.1954042013213611,0.15835192432196155
0.11902231668437802,0.11764705882352942,0.11849215763806512,0.21623839671176953,0.17113537676133295
0.1700318809776835,0.3333333333333333,0.049505733491498616,0.08207473000372409,0.08082647081867703
0.16578108395324165,0.1764705882352941,0.11213918544879399,0.1490944952483414,0.13608397491144367
0.07863974495217896,0.35294117647058826,0.04715961513114538,0.1974179666487359,0.17525907109661404
0.17109458023379398,0.23529411764705882,0.0476077500988533,0.07234382974027945,0.08742438175512678
0.1285866099893731,0.0784313725490196,0.5036246210623435,0.24386560185376754,0.295877130403586
0.1253985122210417,0.19607843137254904,0.324897851588243,0.4784968483193336,0.6971125892264363
0.08714133900106269,0.45098039215686275,0.0723342559641492,0.19458352298588988,0.3327841947043517
0.16896918172157305,0.1568627450980392,0.05185185185185185,0.07235762265348064,0.09752743287656546
0.02125398512221066,0.29411764705882354,0.06835376301568473,0.08370919021806597,0.19732083579036788
0.14240170031881005,0.19607843137254904,0.3309608540925267,0.08858498503468919,0.1309293569923423
0.1253985122210417,0.3137254901960784,0.22733623303018322,0.1939352560654336,0.21917641576735764
0.12221041445270986,0.11764705882352942,0.2320811915117965,0.5034827105833024,0.6249479383590171
0.06907545164718387,0.21568627450980393,0.1288519836562541,0.14341871146604873,0.17257866977868133
0.17640807651434676,0.25490196078431376,0.13135626729932778,0.10810195721438327,0.10309442022919493
0.16578108395324165,0.09803921568627451,0.05541057071306182,0.25143791120122483,0.20886717992915493
0.12752391073326308,0.11764705882352942,0.46334519572953736,0.24717590102205483,0.3701036284386456
0.12646121147715172,0.1764705882352941,0.31195465928562016,0.24192769754899934,0.24639279838021289
0.12433581296493124,0.3137254901960784,0.32969553183076317,0.279699590350478,0.5012371083005843
0.17109458023379398,0.27450980392156865,0.14712007381046527,0.10192962855684749,0.12020775172061146
0.1360255047821468,0.27450980392156865,0.2929484644787136,0.15323926566530122,0.12247578360501607
0.1253985122210417,0.35294117647058826,0.2015025701858442,0.2108246782802996,0.23299079179054932
0.12221041445270986,0.1764705882352941,0.3072887834453671,0.4471248672432105,0.46144345796512176
0.16790648246546214,0.29411764705882354,0.14883353103993674,0.14992896649701387,0.12989843340852203
0.16471838469713118,0.1568627450980392,0.12792935284038487,0.19119736279499594,0.17072300732780482
0.13177470775770495,0.13725490196078433,0.08058521154606564,0.43951117915614957,0.5035051401849889
0.12752391073326308,0.47058823529411764,0.06519045736127586,0.1975145170411443,0.3171141562302836
0.12752391073326308,0.3137254901960784,0.11300909450375643,0.1355843367677687,0.3356707807390485
0.13283740701381497,0.21568627450980393,0.18697772505601687,0.30651301361360533,0.5567007971101151
0.12964930924548357,0.25490196078431376,0.44599973639119544,0.49159321940387035,0.673607531515334
0.12114771519659939,0.27450980392156865,0.10262290760511401,0.11868112163970156,0.25422781761724694
0.10308182784272057,0.49019607843137253,0.004850402003426914,0.14224631384394698,0.1816507973162997
0.16578108395324165,0.3137254901960784,0.17611704230921313,0.1367498379332699,0.1422695164143653
0.13496280552603634,0.13725490196078433,0.1768287860814551,0.20843850429649247,0.20639296332798626
0.1285866099893731,0.45098039215686275,0.06838012389613812,0.22570723162439138,1.0
0.172157279489904,0.35294117647058826,0.04916304204560432,0.1650322064523248,0.17134156147809698
0.16790648246546214,0.3333333333333333,0.14714643469091868,0.0746472462448794,0.11835208926973498
0.14771519659936239,0.3137254901960784,0.1394754184789772,0.08172301071709356,0.1513416439519837
0.13071200850159448,0.3333333333333333,0.1283774878080928,0.12027420311443983,0.17010445317751266
0.12752391073326308,0.0784313725490196,0.022248583102675627,0.5164480489924278,0.8006173170419916
0.13390010626992543,0.1568627450980392,0.14582839066824832,0.21490738058785397,0.17340340864573753
0.13177470775770495,0.29411764705882354,0.13776196124950574,0.17834236769148015,0.24659898309697692
0.011689691817216019,0.411764705882353,0.07059443785422433,0.11689493938014649,0.23113512933967284
0.1360255047821468,0.09803921568627451,0.12814023988401213,0.23798982083005754,0.18391882920070432
0.13177470775770495,0.6274509803921569,0.06756293660208251,0.14122563826705842,0.14020766924672476
0.1625929861849098,0.411764705882353,0.14422037696059048,0.09914346009020565,0.1037129743794871
0.14877789585547285,0.3333333333333333,0.05881112429155134,0.19019737658790914,0.14474373301553395
0.1381509032943682,0.0392156862745098,0.24165019111638328,0.2628377539620143,0.26288757572133725
0.13496280552603634,0.11764705882352942,0.2663239752207724,0.13446711079847173,0.15649626187108506
0.13177470775770495,0.5098039215686274,0.046896006326611304,0.19422490724265873,0.20330019257652546
0.14877789585547285,0.1764705882352941,0.08572558323448003,0.08966083226438257,0.13608397491144367
0.13283740701381497,0.25490196078431376,0.2483985765124555,0.14688762913614983,0.2684545630739667
0.11370882040382568,0.13725490196078433,0.03405825754580203,0.1666735631232673,0.2068053327615144
0.1360255047821468,0.5098039215686274,0.08735995782259127,0.16944593867670793,0.10495008268007142
0.13390010626992543,0.23529411764705882,0.23163305654408858,0.22342450448959322,0.2760833975942367
0.15302869287991472,0.0784313725490196,0.11414261236325293,0.24425869988000165,0.27092877967513534
0.14984059511158376,0.1764705882352941,0.19103730064584157,0.08264713590157377,0.1063933756974198
0.1360255047821468,0.29411764705882354,0.008989060234611837,0.11063985324340354,0.1494859815011072
0.13496280552603634,0.49019607843137253,0.13259522868063794,0.1406877146522117,0.16453746582488318
0.12221041445270986,0.37254901960784315,0.12674311321998155,0.12069488696707632,0.48061863662417886
0.24548352816153063,0.27450980392156865,0.08295769078687228,0.1034537454655798,0.10247586607890277
0.20297555791710975,0.39215686274509803,0.22406748385396072,0.060771575564474975,0.07484711403251945
0.15090329436769423,0.29411764705882354,0.1294582839066825,0.06666114950138619,0.09505321627539681
0.14877789585547285,0.21568627450980393,0.08875708448662185,0.08544020082481621,0.10515626739683548
0.14346439957492052,0.39215686274509803,0.03379464874126796,0.10000551716528049,0.09484703155863275
0.1519659936238047,0.23529411764705882,0.1033082904969026,0.1973558985393305,0.15381586055315236
0.13921360255047865,0.23529411764705882,0.19920917358639778,0.20611439842209073,0.20103216069212085
0.1381509032943682,0.3137254901960784,0.11764860946355608,0.21983145060068138,0.2379392249928866
0.1360255047821468,0.39215686274509803,0.269540002636088,0.13939807726789977,0.2684545630739667
0.03825717321997901,0.3333333333333333,0.1173586397785686,0.28069268010096415,0.3606191314674991
0.14984059511158376,0.3333333333333333,0.07876631079478054,0.14655659921932113,0.10969233116564467
0.14240170031881005,0.0784313725490196,0.11654145248451298,0.28865808747465554,0.22721761972115578
0.13921360255047865,0.29411764705882354,0.265585870568077,0.16998386229155465,0.19773320522389598
0.1381509032943682,0.5294117647058824,0.22135231316725978,0.14403939256010262,0.2969080539874062
0.13177470775770495,0.3333333333333333,0.06708844075392117,0.14130839574626558,0.4237116547972998
0.13496280552603634,0.588235294117647,0.17957031764860945,0.11156397842788375,0.22494958783675117
0.13496280552603634,0.45098039215686275,0.16040595755898246,0.1827147211762597,0.3802066795600843
0.13390010626992543,0.411764705882353,0.1594306049822064,0.11873629329250633,0.3482480484616558
0.13283740701381497,0.3333333333333333,0.24705417160933174,0.2395691093915946,0.454845547028672
0.1381509032943682,0.5294117647058824,0.07881903255568735,0.36285016758389543,1.0
0.16153028692879978,0.27450980392156865,0.18257545802029787,0.14072909339181533,0.11257891720034144
0.13708820403825728,0.6862745098039215,0.046474232239356796,0.14540489096702114,0.6327829575960512
0.054197662061636454,0.27450980392156865,0.052273625939106366,0.25000344822830034,0.2746401045768883
0.3071200850159408,0.13725490196078433,0.26289706076182945,0.15268065268065267,0.015465915604471737
0.1551540913921361,0.37254901960784315,0.006801107156979043,0.20833505744748348,0.12701184737382526
0.14877789585547285,0.5490196078431372,0.014472123368920523,0.0477096867629412,0.07216671271458674
0.1381509032943682,0.3333333333333333,0.20983260840912085,0.1992938028440987,0.4437115723234131
0.11689691817215753,0.1764705882352941,0.01283774878080928,0.39794623522434175,0.681442550752368
0.015940488841657885,0.35294117647058826,0.10763147489126136,0.16683218162508107,0.20927954936268303
0.10095642933050009,0.29411764705882354,0.09827336233030183,0.11607426104467523,0.2030940078597614
0.055260361317747364,0.43137254901960786,0.04557796230394095,0.15733576088605677,0.3255677296176098
0.05313496280552599,0.19607843137254904,0.066429418742586,0.23276230672680376,0.37752627824215157
0.1795961742826777,0.25490196078431376,0.1696586265981284,0.07680583716086675,0.10804285343153225
0.0340063761955367,0.3333333333333333,0.10842230130486358,0.24247941407704726,0.31773271038057577
0.026567481402762994,0.23529411764705882,0.022169500461315408,0.39415318409401257,0.4651547828668748
0.04569606801275228,0.29411764705882354,0.00914722551733228,0.3351057226796872,0.3686603354212972
0.12433581296493124,0.39215686274509803,0.0911559246078819,0.21298326919628696,0.3012379330394514
0.06588735387885203,0.49019607843137253,0.04792408066429418,0.11584667797685551,0.29134106663477677
0.14877789585547285,0.21568627450980393,0.014419401608013709,0.17385277444449043,0.10577482154712764
0.2497343251859725,0.25490196078431376,0.11928298405166732,0.16272189349112426,0.13752726792879205
0.10839532412327335,0.23529411764705882,0.0834058257545802,0.1279361663977049,0.22247537123558253
0.11477151965993615,0.19607843137254904,0.06281797812046923,0.16649425525165173,0.41092820235792843
0.08395324123273129,0.3137254901960784,0.11039936733886911,0.13617053557881964,0.29525857625329377
0.13708820403825728,0.29411764705882354,0.13905364439172269,0.1954042013213611,0.26474323817221374
0.03294367693942668,0.3137254901960784,0.12814023988401213,0.2573895532475414,0.41731992857761413
0.029755579171094837,0.3137254901960784,0.0882035059971003,0.4231803699259321,0.605360390266432
0.1859723698193414,0.25490196078431376,0.10431000395413206,0.16010123998289683,0.19876412880771624
0.1700318809776835,0.058823529411764705,0.0010544352181362858,0.0024896208328160987,0.05670285895728265
0.09776833156216824,0.09803921568627451,0.03292473968630552,0.17720445235238136,0.3265986532014301
0.031880977683316214,0.29411764705882354,0.08722815342032424,0.1806664735658819,0.35505214411486963
0.02125398512221066,0.25490196078431376,0.10763147489126136,0.29218907325416205,0.4113405717914565
0.14665249734325236,0.35294117647058826,0.060761829445103464,0.08190231858870912,0.09897072589391384
0.04888416578108412,0.11764705882352942,0.3289310662976143,0.3455331650597923,0.42474257838112006
0.15409139213602607,0.29411764705882354,0.008356399103730065,0.06681976800319997,0.15464059942020858
0.031880977683316214,0.21568627450980393,0.11279820746012917,0.21220396960041932,0.44701052779163797
0.007438894792773709,0.35294117647058826,0.06985633320152893,0.20846609012289485,0.39402105558327594
0.13390010626992543,0.6666666666666666,0.008488203505997102,0.20115584612626036,0.17525907109661404
0.02763018065887346,0.19607843137254904,0.10206932911559247,0.3895256617150109,0.5352575865666533
0.18065887353878907,0.19607843137254904,0.15281402398840122,0.13894980758886083,0.1437128094317137
0.1817215727948991,0.27450980392156865,0.23582443653618032,0.15431511289499455,0.156290077154321
0.030818278427205303,0.09803921568627451,0.08227230789508369,0.33991944938690505,0.31505230906264303
0.04994686503719459,0.0784313725490196,0.1494925530512719,0.3390022206590254,0.3797943101265562
0.04038257173220039,0.37254901960784315,0.0280479768024252,0.1835009172287279,0.21505272143207657
0.0340063761955367,0.29411764705882354,0.06590220113351786,0.18976979627867202,0.38577366691271375
0.2592986184909667,0.49019607843137253,0.09500461315407935,0.14888070509372286,0.08742438175512678
0.1817215727948991,0.0784313725490196,0.15299855015157507,0.24229320974883106,0.3053616273747325
0.030818278427205303,0.3137254901960784,0.11155924607881904,0.216865974262424,0.3764953546583313
0.1795961742826777,0.23529411764705882,0.1254250691973112,0.3421952800651026,0.2738153657098321
0.1519659936238047,0.19607843137254904,0.017292737577435085,0.13088095336616046,0.08866149005571111
